Protein	Description	Gene	tenE_ECDdel293	tenK_ECDdel293	FC	Pvalue	log2FC	Sig	UPDOWN
P22033	Methylmalonyl-CoA mutase, mitochondrial	MMUT	64534	73831.8843136498	0.874066815440455	0.380084876264084	-0.194184528410667	Nonsignificant	None
P22061	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	PCMT1	692370	392722.563630118	1.7630003063743	0.31390092016962	0.818032725369751	Nonsignificant	None
P22087	rRNA 2-O-methyltransferase fibrillarin	FBL	6795100	2254459.59974552	3.01407042324778	0.143714171834591	1.59171312565618	Nonsignificant	None
P22102	Trifunctional purine biosynthetic protein adenosine-3	GART	2257600	2720110.90861138	0.829966157943357	0.356496872586291	-0.268875583443076	Nonsignificant	None
P22234	Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase	PAICS	2141900	1724857.99743833	1.24178338343275	0.457608515108548	0.312413531929556	Nonsignificant	None
P22307	Sterol carrier protein 2	SCP2	173260	92536.2863655468	1.87234658753832	0.291232416232478	0.904847514964525	Nonsignificant	None
P22314	Ubiquitin-like modifier-activating enzyme 1	UBA1	6163300	3509113.53563922	1.75636950397995	0.315345318369226	0.812596390135711	Nonsignificant	None
P22392	Nucleoside diphosphate kinase B	NME2	5253300	2473944.63004996	2.12345091971356	0.246465497307734	1.08641076340434	Nonsignificant	None
P22570	NADPH:adrenodoxin oxidoreductase, mitochondrial	FDXR	198870	72136.7780255774	2.75684616700634	0.166653043476395	1.46301876669922	Nonsignificant	None
P22626	Heterogeneous nuclear ribonucleoproteins A2/B1	HNRNPA2B1	60768000	75387231.6822809	0.806078146709332	0.343422730501955	-0.311008384664076	Nonsignificant	None
P22681	E3 ubiquitin-protein ligase CBL	CBL	32290	47873.7825868095	0.674481903355946	0.268094397689523	-0.568148359332611	Nonsignificant	None
P22695	Cytochrome b-c1 complex subunit 2, mitochondrial	UQCRC2	3157200	5702587.42508307	0.553643419145654	0.19565959389218	-0.852971005002004	Nonsignificant	None
P22830	Ferrochelatase, mitochondrial	FECH	197230	108927.254788813	1.8106579513308	0.303759109159401	0.856514034677708	Nonsignificant	None
P23246	Splicing factor, proline- and glutamine-rich	SFPQ	3869900	1759480.09339084	2.19945654090465	0.234649131658919	1.13714709529633	Nonsignificant	None
P23258	Tubulin gamma-1 chain	TUBG1	102130	615500.398778972	0.165930030593977	0.0103408581185431	-2.59135308099735	Significant	down
P23284	Peptidyl-prolyl cis-trans isomerase B	PPIB	5130100	2695123.70786278	1.90347477744097	0.285157100378047	0.928635453166836	Nonsignificant	None
P23368	NAD-dependent malic enzyme, mitochondrial	ME2	644830	195694.250608634	3.29508914030176	0.123021003845384	1.72031749422628	Nonsignificant	None
P23378	Glycine dehydrogenase (decarboxylating), mitochondrial	GLDC	77151	192136.750841037	0.401542129042404	0.106474796765751	-1.31637673436267	Nonsignificant	None
P23381	Tryptophan--tRNA ligase, cytoplasmic	WARS1	1074000	472311.03313318	2.27392528367458	0.22375622029478	1.18518485113295	Nonsignificant	None
P23396	Small ribosomal subunit protein uS3	RPS3	12472000	17131055.4284894	0.728034536579616	0.299363584732294	-0.457921204119567	Nonsignificant	None
P23526	Adenosylhomocysteinase	AHCY	1772600	844143.873425591	2.09987900854705	0.250281800436039	1.07030620465435	Nonsignificant	None
P23528	Cofilin-1	CFL1	25160000	10054913.1080183	2.50225931638694	0.194104203388051	1.3232313079208	Nonsignificant	None
P23588	Eukaryotic translation initiation factor 4B	EIF4B	337290	192888.48442288	1.74862693856073	0.317042410583101	0.806222529798723	Nonsignificant	None
P23921	Ribonucleoside-diphosphate reductase large subunit	RRM1	1708300	2924349.51134041	0.584164099870874	0.214074427380959	-0.775554395620831	Nonsignificant	None
P24390	ER lumen protein-retaining receptor 1	KDELR1	36350	7719.2451058398	4.7090096896263	0.0611152696822909	2.23542369124254	Nonsignificant	None
P24534	Elongation factor 1-beta	EEF1B2	862670	404580.896188775	2.13225589276831	0.2450587887745	1.09238058681873	Nonsignificant	None
P24539	ATP synthase F(0) complex subunit B1, mitochondrial	ATP5PB	1221200	1596322.14274002	0.765008495029619	0.320482135422202	-0.386452326599645	Nonsignificant	None
P24666	Low molecular weight phosphotyrosine protein phosphatase	ACP1	145450	98477.0992214958	1.47699314002794	0.384483610646277	0.562663125445521	Nonsignificant	None
P24752	Acetyl-CoA acetyltransferase, mitochondrial	ACAT1	1262100	727116.953987337	1.73575927927267	0.31988816243697	0.795566884026713	Nonsignificant	None
P24821	Tenascin	TNC	78470	14809.1515623165	5.29875055095496	0.0471771114994442	2.40565221128932	Significant	up
P24844	Myosin regulatory light polypeptide 9	MYL9	853700	367618.897115316	2.32224188337143	0.217028650142892	1.21551825031109	Nonsignificant	None
P24928	DNA-directed RNA polymerase II subunit RPB1	POLR2A	2488000	1579381.66765622	1.57530003731913	0.358193342698142	0.655626635677645	Nonsignificant	None
P24941	Cyclin-dependent kinase 2	CDK2	26798	23119.5133706116	1.15910744185751	0.487204733763554	0.213014301159535	Nonsignificant	None
P25205	DNA replication licensing factor MCM3	MCM3	2100200	3282111.16951634	0.639893011396531	0.247549605996443	-0.644097384822501	Nonsignificant	None
P25325	3-mercaptopyruvate sulfurtransferase	MPST	120640	14947.8517020651	8.07072497135713	0.0167048425492889	3.01269827271056	Significant	up
P25398	Small ribosomal subunit protein eS12	RPS12	5023500	3839558.67774253	1.30835349101985	0.435323121363744	0.387752380929233	Nonsignificant	None
P25445	Tumor necrosis factor receptor superfamily member 6	FAS	16692	4006.21060137938	4.16653083446306	0.0787774055842033	2.05884665681978	Nonsignificant	None
P25705	ATP synthase subunit alpha, mitochondrial	ATP5F1A	19903000	31517753.8934038	0.63148535480396	0.242523392229995	-0.663178818984908	Nonsignificant	None
P25786	Proteasome subunit alpha type-1	PSMA1	471350	117143.385204454	4.02370137398145	0.0844595116239997	2.00852323698665	Nonsignificant	None
P25787	Proteasome subunit alpha type-2	PSMA2	840770	161792.124847186	5.19660645284259	0.049282695249088	2.37756980558445	Significant	up
P25788	Proteasome subunit alpha type-3	PSMA3	780980	281688.337252757	2.7724967516111	0.16513067596013	1.47118577005793	Nonsignificant	None
P25789	Proteasome subunit alpha type-4	PSMA4	847870	248654.410839354	3.40983293695834	0.115658894187037	1.76970105686646	Nonsignificant	None
P26006	Integrin alpha-3	ITGA3	995220	94651.7281916359	10.5145465277193	0.00791754003321289	3.39431472562106	Significant	up
P26038	Moesin	MSN	9500600	4251318.10024806	2.23474220840959	0.229406263776562	1.16010841704636	Nonsignificant	None
P26196	Probable ATP-dependent RNA helicase DDX6	DDX6	1491500	1812313.20005843	0.822981369860305	0.352695176287255	-0.281068322702631	Nonsignificant	None
P26232	Catenin alpha-2	CTNNA2	182630	83732.5332204362	2.18111160591791	0.23743460445961	1.12506359353885	Nonsignificant	None
P26368	Splicing factor U2AF 65 kDa subunit	U2AF2	2845700	2371560.63376227	1.1999271532373	0.472318201446626	0.262946823455981	Nonsignificant	None
P26373	Large ribosomal subunit protein eL13	RPL13	1973200	1166563.46545795	1.6914639095314	0.329931067749336	0.758272394929389	Nonsignificant	None
P26440	Isovaleryl-CoA dehydrogenase, mitochondrial	IVD	62714	69956.7506382313	0.896468166800859	0.391785391442775	-0.15767574036474	Nonsignificant	None
P26599	Polypyrimidine tract-binding protein 1	PTBP1	10458000	15155372.5218416	0.690052322034853	0.277260488327319	-0.535222338969905	Nonsignificant	None
P26639	Threonine--tRNA ligase 1, cytoplasmic	TARS1	3164000	2098607.22897459	1.50766658778069	0.376032811294998	0.59231741976171	Nonsignificant	None
P26640	Valine--tRNA ligase	VARS1	1086800	1241630.94567303	0.875300348938143	0.380734158641556	-0.192149949288492	Nonsignificant	None
P26641	Elongation factor 1-gamma	EEF1G	4427300	2237201.4907539	1.97894557924153	0.271074443126295	0.984731938995888	Nonsignificant	None
P26885	Peptidyl-prolyl cis-trans isomerase FKBP2	FKBP2	114700	74347.5100240129	1.54275509647807	0.36664414074109	0.625509060522416	Nonsignificant	None
P27105	Stomatin	STOM	274190	168271.856566738	1.62944657291075	0.344660555985449	0.704382049063067	Nonsignificant	None
P27144	Adenylate kinase 4, mitochondrial	AK4	277240	83304.7862245704	3.32802006420886	0.120849136314678	1.73466413132977	Nonsignificant	None
P27348	14-3-3 protein theta	YWHAQ	3036600	1145917.26144957	2.6499295386813	0.177541830576536	1.40595399909224	Nonsignificant	None
P27361	Mitogen-activated protein kinase 3	MAPK3	200710	89025.37290443	2.25452579924001	0.226531334543319	1.17282401927801	Nonsignificant	None
P27487	Dipeptidyl peptidase 4	DPP4	100470	82226.9484973638	1.22186219768597	0.464540637436545	0.289081586363337	Nonsignificant	None
P27635	Large ribosomal subunit protein uL16	RPL10	1408100	796721.130987887	1.76736871313309	0.312953855754495	0.821603050142687	Nonsignificant	None
P27694	Replication protein A 70 kDa DNA-binding subunit	RPA1	1479600	2295434.37385446	0.644583882184999	0.250348917597561	-0.633559980617257	Nonsignificant	None
P27695	DNA repair nuclease/redox regulator APEX1	APEX1	200400	66883.1131902149	2.99627201009714	0.1451677138651	1.58316860170215	Nonsignificant	None
P27708	Multifunctional protein CAD	CAD	14801000	23043281.2327345	0.642313039124576	0.248994236775486	-0.638651511054612	Nonsignificant	None
P27797	Calreticulin	CALR	19030000	6804035.93943768	2.79686941241712	0.162794698133522	1.48381289505244	Nonsignificant	None
P27816	Microtubule-associated protein 4	MAP4	2643500	1432634.80224283	1.84520157953829	0.296663288339443	0.883778432499453	Nonsignificant	None
P27824	Calnexin	CANX	6962000	6669888.55236786	1.04379555150565	0.463847065661378	0.0618391585422124	Nonsignificant	None
P28062	Proteasome subunit beta type-8	PSMB8	189330	30159.3395476219	6.27765736385062	0.0317352047417789	2.65022628840341	Significant	up
P28066	Proteasome subunit alpha type-5	PSMA5	1907700	420833.164472293	4.533150333796	0.0662406375273714	2.18051400640934	Nonsignificant	None
P28070	Proteasome subunit beta type-4	PSMB4	870710	335336.704283756	2.59652459416796	0.183317605955974	1.37658189063507	Nonsignificant	None
P28072	Proteasome subunit beta type-6	PSMB6	667080	303541.550110855	2.19765630028699	0.23492064851245	1.13596577543923	Nonsignificant	None
P28074	Proteasome subunit beta type-5	PSMB5	1376100	443713.393632346	3.10132626093369	0.136848183579398	1.63288530610904	Nonsignificant	None
P28161	Glutathione S-transferase Mu 2	GSTM2	157590	10412.7806441635	15.1342859688811	0.00250892995354447	3.91974870573468	Significant	up
P28288	ATP-binding cassette sub-family D member 3	ABCD3	375950	784195.767222805	0.479408351477604	0.151211259056551	-1.06067305337971	Nonsignificant	None
P28300	Protein-lysine 6-oxidase	LOX	209260	113014.144402779	1.85162663581475	0.295366451206127	0.888793221188898	Nonsignificant	None
P28331	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	NDUFS1	308650	467292.417389605	0.660507186750824	0.25982195463284	-0.598353835862849	Nonsignificant	None
P28340	DNA polymerase delta catalytic subunit	POLD1	628840	1684094.97926794	0.373399367459281	0.0912117760898816	-1.42120861125504	Nonsignificant	None
P28482	Mitogen-activated protein kinase 1	MAPK1	397290	291344.408050522	1.36364381474968	0.417800738818516	0.447466860051449	Nonsignificant	None
P28799	Progranulin	GRN	1029200	358291.048022301	2.87252502031795	0.155804479375789	1.52231945911383	Nonsignificant	None
P28838	Cytosol aminopeptidase	LAP3	575710	154412.430388807	3.72839154561829	0.0979375233328119	1.89855337588801	Nonsignificant	None
P29083	General transcription factor IIE subunit 1	GTF2E1	41519	77017.7524090963	0.539083506091725	0.186882871372078	-0.891419325633133	Nonsignificant	None
P29144	Tripeptidyl-peptidase 2	TPP2	187610	40205.0412723133	4.66633024274981	0.0623122108843959	2.22228841249097	Nonsignificant	None
P29279	CCN family member 2	CCN2	943060	119091.539839091	7.91878248676777	0.017575846085873	2.98527863291518	Significant	up
P29317	Ephrin type-A receptor 2	EPHA2	1333300	296130.092261694	4.5024130773638	0.0671909447805222	2.17069842403457	Nonsignificant	None
P29353	SHC-transforming protein 1	SHC1	158250	45462.9412264467	3.48085706139802	0.111378982821168	1.7994425721638	Nonsignificant	None
P29373	Cellular retinoic acid-binding protein 2	CRABP2	1242900	506795.487725634	2.45246856000595	0.200125699802018	1.29423464159671	Nonsignificant	None
P29401	Transketolase	TKT	9591400	3444739.73032079	2.78436130183537	0.163988276040049	1.4773464290551	Nonsignificant	None
P29558	RNA-binding motif, single-stranded-interacting protein 1	RBMS1	430200	1586051.97972047	0.271239534076191	0.0427425948114286	-1.88236062342307	Significant	down
P29692	Elongation factor 1-delta	EEF1D	3510000	1436764.04304451	2.44298986809434	0.20129862522976	1.28864788027305	Nonsignificant	None
P29966	Myristoylated alanine-rich C-kinase substrate	MARCKS	1817100	1187633.18134342	1.53001787803246	0.370018480092911	0.61354851069445	Nonsignificant	None
P29992	Guanine nucleotide-binding protein subunit alpha-11	GNA11	198760	206970.254336286	0.960331235217279	0.424072284547152	-0.0583959921965761	Nonsignificant	None
P30038	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	ALDH4A1	67958	25366.2438786001	2.67907224756015	0.174486889165456	1.42173348741072	Nonsignificant	None
P30040	Endoplasmic reticulum resident protein 29	ERP29	1260600	181114.854239642	6.96022424716218	0.0245736512606268	2.79913378812244	Significant	up
P30041	Peroxiredoxin-6	PRDX6	5327600	2054879.62766454	2.59265794856074	0.183744939511023	1.37443188283368	Nonsignificant	None
P30043	Flavin reductase (NADPH)	BLVRB	253400	91029.6428627817	2.78370860338292	0.164050862316866	1.47700819880984	Nonsignificant	None
P30044	Peroxiredoxin-5, mitochondrial	PRDX5	2222600	821401.285625593	2.70586379507214	0.171736776538123	1.43608922027544	Nonsignificant	None
P30046	D-dopachrome decarboxylase	DDT	387140	48744.0994942396	7.9422946370309	0.0174374763730121	2.98955588182672	Significant	up
P30048	Thioredoxin-dependent peroxide reductase, mitochondrial	PRDX3	1128300	399128.180771178	2.82691138926835	0.159972474242597	1.49922666199234	Nonsignificant	None
P30049	ATP synthase subunit delta, mitochondrial	ATP5F1D	206140	250147.290206113	0.824074487595478	0.353291304291913	-0.279153347251071	Nonsignificant	None
P30050	Large ribosomal subunit protein uL11	RPL12	2733100	1462915.90145512	1.86825503590566	0.292042987554743	0.901691411108328	Nonsignificant	None
P30084	Enoyl-CoA hydratase, mitochondrial	ECHS1	1206400	683325.825895723	1.76548281110057	0.313362278291772	0.820062774957222	Nonsignificant	None
P30085	UMP-CMP kinase	CMPK1	707920	294446.632550242	2.40423873714775	0.206185096213076	1.2655801605242	Nonsignificant	None
P30086	Phosphatidylethanolamine-binding protein 1	PEBP1	4820800	2023222.1148517	2.38273393939912	0.208961508607533	1.25261786645094	Nonsignificant	None
P30101	Protein disulfide-isomerase A3	PDIA3	23676000	10293879.6846691	2.30000745348337	0.220092385818097	1.20163853642447	Nonsignificant	None
P30153	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	PPP2R1A	3575900	5144822.28294906	0.695048303583046	0.280189326000113	-0.52481485098195	Nonsignificant	None
P30405	Peptidyl-prolyl cis-trans isomerase F, mitochondrial	PPIF	552410	81441.3339653527	6.78291934946706	0.0262230590823858	2.76190633892358	Significant	up
P30419	Glycylpeptide N-tetradecanoyltransferase 1	NMT1	216680	117693.950644678	1.84104619492436	0.297505812141013	0.880525826770472	Nonsignificant	None
P30519	Heme oxygenase 2	HMOX2	379930	342494.05500666	1.10930392643636	0.493150733311952	0.149654688394791	Nonsignificant	None
P30520	Adenylosuccinate synthetase isozyme 2	ADSS2	207290	236976.070828461	0.874729669013924	0.380433847640946	-0.193090867006866	Nonsignificant	None
P30533	Alpha-2-macroglobulin receptor-associated protein	LRPAP1	141060	103476.656930601	1.36320600398412	0.417936098247891	0.447003594768992	Nonsignificant	None
P30566	Adenylosuccinate lyase	ADSL	21393	16022.5130901935	1.33518380541024	0.426711454676934	0.417038361314032	Nonsignificant	None
P30626	Sorcin	SRI	449300	79693.2886926435	5.63786496166364	0.0409439971019349	2.4951489228407	Significant	up
P30837	Aldehyde dehydrogenase X, mitochondrial	ALDH1B1	865380	1203726.63267303	0.718917382494323	0.294093624373965	-0.476102108248093	Nonsignificant	None
P30876	DNA-directed RNA polymerase II subunit RPB2	POLR2B	780600	2863257.92306947	0.272626504832363	0.0433061951423933	-1.8750022666717	Significant	down
P31040	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	SDHA	1976500	923764.106319435	2.13961549975674	0.243890749263109	1.09735155997505	Nonsignificant	None
P31150	Rab GDP dissociation inhibitor alpha	GDI1	1061400	336903.698229007	3.15045517629944	0.13316414573161	1.65556028358055	Nonsignificant	None
P31153	S-adenosylmethionine synthase isoform type-2	MAT2A	480580	425057.695446315	1.13062298400547	0.497918859550531	0.177117930403923	Nonsignificant	None
P31483	Cytotoxic granule associated RNA binding protein TIA1	TIA1	16128000	26264089.0580413	0.614070412431155	0.232080596605262	-0.703524003068826	Nonsignificant	None
P31689	DnaJ homolog subfamily A member 1	DNAJA1	2125200	2751027.27563931	0.77251142466631	0.324715229306485	-0.372371825705237	Nonsignificant	None
